"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"NFL","Classic",2442676720,"NFL $200K First Down [20 Entry Max] (8/20)",99111167,"2020-12-27 13:00:00",187038,110.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2442732980,"NFL $200K First Down [20 Entry Max] (13/20)",99111167,"2020-12-27 13:00:00",202284,105.9,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NBA","Classic",2440939546,"NBA $20K And-One (9/10)",99540351,"2020-12-26 19:00:00",928,341.5,"$3.00","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939539,"NBA $20K And-One (2/10)",99540351,"2020-12-26 19:00:00",1251,338.75,"$3.00","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939544,"NBA $20K And-One (7/10)",99540351,"2020-12-26 19:00:00",1357,338,"$3.00","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939538,"NBA $20K And-One (1/10)",99540351,"2020-12-26 19:00:00",1568,336.75,"$3.00","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939543,"NBA $20K And-One (6/10)",99540351,"2020-12-26 19:00:00",3092,327.5,"$2.00","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939542,"NBA $20K And-One (5/10)",99540351,"2020-12-26 19:00:00",4341,321.5,"$1.50","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939541,"NBA $20K And-One (4/10)",99540351,"2020-12-26 19:00:00",5005,319,"$1.50","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939545,"NBA $20K And-One (8/10)",99540351,"2020-12-26 19:00:00",5114,318.5,"$1.50","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939540,"NBA $20K And-One (3/10)",99540351,"2020-12-26 19:00:00",5863,315.25,"$1.50","$0.00",23781,"$1.00","$20,000.00",6420
"NBA","Classic",2440939547,"NBA $20K And-One (10/10)",99540351,"2020-12-26 19:00:00",6027,314.75,"$1.50","$0.00",23781,"$1.00","$20,000.00",6420
"NFL","Classic",2439636891,"NFL $30K Huddle [Single Entry] (Sat)",99518204,"2020-12-26 13:00:00",6730,87.08,"$0.00","$0.00",7134,"$5.00","$30,000.00",1497
"NBA","Classic",2435999521,"NBA $40K Sharpshooter [20 Entry Max] (4/7)",99403443,"2020-12-25 12:00:00",4360,228.5,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2435999519,"NBA $40K Sharpshooter [20 Entry Max] (2/7)",99403443,"2020-12-25 12:00:00",7446,214.75,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2435999522,"NBA $40K Sharpshooter [20 Entry Max] (5/7)",99403443,"2020-12-25 12:00:00",9070,208,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2435999523,"NBA $40K Sharpshooter [20 Entry Max] (6/7)",99403443,"2020-12-25 12:00:00",12925,191.5,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2435999520,"NBA $40K Sharpshooter [20 Entry Max] (3/7)",99403443,"2020-12-25 12:00:00",13268,189,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2435999518,"NBA $40K Sharpshooter [20 Entry Max] (1/7)",99403443,"2020-12-25 12:00:00",13887,185.25,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2435999524,"NBA $40K Sharpshooter [20 Entry Max] (7/7)",99403443,"2020-12-25 12:00:00",13961,184.75,"$0.00","$0.00",15854,"$3.00","$40,000.00",3996
"NBA","Classic",2436512440,"NBA $7.5K And-One",99421116,"2020-12-25 12:00:00",6269,196.75,"$0.00","$0.00",8917,"$1.00","$7,500.00",2305
"NBA","Classic",2433421294,"NBA $20K Hot Shot [3 Entry Max] (1/3)",99260749,"2020-12-23 19:00:00",329,315.75,"$8.00","$0.00",7927,"$3.00","$20,000.00",2011
"NBA","Classic",2433442120,"NBA $20K Hot Shot [3 Entry Max] (3/3)",99260749,"2020-12-23 19:00:00",1171,296.75,"$5.00","$0.00",7927,"$3.00","$20,000.00",2011
"NBA","Classic",2433430695,"NBA $20K Hot Shot [3 Entry Max] (2/3)",99260749,"2020-12-23 19:00:00",3739,265.5,"$0.00","$0.00",7927,"$3.00","$20,000.00",2011
"NBA","Classic",2429314656,"NBA $20K Stretch Four [3 Entry Max] (2/3)",98647656,"2020-12-22 19:00:00",831,240,"$6.00","$0.00",5945,"$4.00","$20,000.00",1560
"NBA","Classic",2429307138,"NBA $20K Stretch Four [3 Entry Max] (1/3)",98647656,"2020-12-22 19:00:00",2047,225.75,"$0.00","$0.00",5945,"$4.00","$20,000.00",1560
"NBA","Classic",2429314936,"NBA $20K Stretch Four [3 Entry Max] (3/3)",98647656,"2020-12-22 19:00:00",2924,217.25,"$0.00","$0.00",5945,"$4.00","$20,000.00",1560
"NBA","Showdown Captain Mode",2429308414,"NBA Showdown $2K Quarter Jukebox [Just $0.25!] (GSW vs BKN)",98820869,"2020-12-22 19:00:00",2950,202,"$0.00","$0.00",9512,"$0.25","$2,000.00",2266
"NFL","Showdown Captain Mode",2429922586,"NFL Showdown $15K Daily Dollar [Single Entry] (PIT vs CIN)",99075065,"2020-12-21 20:15:00",16015,29.6,"$0.00","$0.00",17835,"$1.00","$15,000.00",4636
"NFL","Classic",2424936602,"NFL $200K First Down [20 Entry Max] (7/20)",98609743,"2020-12-20 13:00:00",23327,168.32,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936612,"NFL $200K First Down [20 Entry Max] (17/20)",98609743,"2020-12-20 13:00:00",29500,165.52,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936610,"NFL $200K First Down [20 Entry Max] (15/20)",98609743,"2020-12-20 13:00:00",34644,163.32,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936609,"NFL $200K First Down [20 Entry Max] (14/20)",98609743,"2020-12-20 13:00:00",35817,162.86,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936603,"NFL $200K First Down [20 Entry Max] (8/20)",98609743,"2020-12-20 13:00:00",41162,160.84,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936600,"NFL $200K First Down [20 Entry Max] (5/20)",98609743,"2020-12-20 13:00:00",53730,156.76,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936604,"NFL $200K First Down [20 Entry Max] (9/20)",98609743,"2020-12-20 13:00:00",63496,153.94,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936601,"NFL $200K First Down [20 Entry Max] (6/20)",98609743,"2020-12-20 13:00:00",72811,151.42,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936606,"NFL $200K First Down [20 Entry Max] (11/20)",98609743,"2020-12-20 13:00:00",77813,150.12,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936608,"NFL $200K First Down [20 Entry Max] (13/20)",98609743,"2020-12-20 13:00:00",78906,149.86,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936605,"NFL $200K First Down [20 Entry Max] (10/20)",98609743,"2020-12-20 13:00:00",88362,147.52,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936598,"NFL $200K First Down [20 Entry Max] (3/20)",98609743,"2020-12-20 13:00:00",115252,141.46,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936597,"NFL $200K First Down [20 Entry Max] (2/20)",98609743,"2020-12-20 13:00:00",123366,139.66,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936599,"NFL $200K First Down [20 Entry Max] (4/20)",98609743,"2020-12-20 13:00:00",131814,137.86,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936611,"NFL $200K First Down [20 Entry Max] (16/20)",98609743,"2020-12-20 13:00:00",171915,128.42,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936614,"NFL $200K First Down [20 Entry Max] (19/20)",98609743,"2020-12-20 13:00:00",183656,125.28,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424792819,"NFL $200K First Down [20 Entry Max] (1/20)",98609743,"2020-12-20 13:00:00",201898,119.48,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936615,"NFL $200K First Down [20 Entry Max] (20/20)",98609743,"2020-12-20 13:00:00",201898,119.48,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936613,"NFL $200K First Down [20 Entry Max] (18/20)",98609743,"2020-12-20 13:00:00",211133,115.78,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424936607,"NFL $200K First Down [20 Entry Max] (12/20)",98609743,"2020-12-20 13:00:00",215748,113.46,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2424057999,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (19/20)",98609745,"2020-12-20 13:00:00",38070,168.32,"$6.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423989830,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (12/20)",98609745,"2020-12-20 13:00:00",47877,165.52,"$6.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423955693,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (7/20)",98609745,"2020-12-20 13:00:00",56474,163.32,"$5.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423967487,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (8/20)",98609745,"2020-12-20 13:00:00",58305,162.86,"$5.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423982897,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (10/20)",98609745,"2020-12-20 13:00:00",67359,160.84,"$5.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423916290,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (3/20)",98609745,"2020-12-20 13:00:00",88297,156.76,"$5.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2424001788,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (15/20)",98609745,"2020-12-20 13:00:00",104612,153.94,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2424050807,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (17/20)",98609745,"2020-12-20 13:00:00",109501,153.18,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2424089182,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (20/20)",98609745,"2020-12-20 13:00:00",120405,151.42,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423984469,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (11/20)",98609745,"2020-12-20 13:00:00",128958,150.12,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423943243,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (5/20)",98609745,"2020-12-20 13:00:00",130790,149.86,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423994251,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (13/20)",98609745,"2020-12-20 13:00:00",146657,147.52,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423908512,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (2/20)",98609745,"2020-12-20 13:00:00",191316,141.46,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423901190,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (1/20)",98609745,"2020-12-20 13:00:00",204863,139.66,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423937934,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (4/20)",98609745,"2020-12-20 13:00:00",218807,137.86,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423997327,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (14/20)",98609745,"2020-12-20 13:00:00",285863,128.42,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2423951547,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (6/20)",98609745,"2020-12-20 13:00:00",299066,126.26,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
"NFL","Classic",2424056096,"NFL $1M Play-Action [$100K to 1st, 20 Entry Max] (18/20)",98609745,"2020-12-20 13:00:00",305101,125.28,"$0.00","$0.00",396353,"$3.00","$1,000,000.00",97200
