Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1870005599,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.04,,179072,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EYIQLWLVZ,
S1869995299,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,95.04,,250239,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BCWOVHTUE,
S1869989298,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,167.94,,8972,287425,Tournament,0.25,1.00,https://www.fanduel.com/entry/EGDWVMYWU,
S1869982986,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,167.84,,9063,287425,Tournament,0.25,1.00,https://www.fanduel.com/entry/AYBLNGVUE,
S1869965557,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.74,,133828,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ADFFWRULK,
S1869961864,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.94,,128599,287425,Tournament,0.25,0,https://www.fanduel.com/entry/FBADPXPDO,
S1869949675,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,134.36,,87798,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BOQMISUHK,
S1869938849,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,139.06,,70297,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/BPEKFWLIE,
S1869936437,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,138.16,,73779,287425,Tournament,0.25,0,https://www.fanduel.com/entry/FDDUCUONW,
S1869933555,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.56,,48231,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/BHRTITHCY,
S1869914498,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.42,,126391,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DGMNVANGB,
S1869910063,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.62,,130072,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EGRUPXTXX,
S1869907813,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.42,,48654,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/FBADEPAIZ,
S1869906950,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.42,,113024,287425,Tournament,0.25,0,https://www.fanduel.com/entry/CUETUAOMR,
S1869905218,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.82,,157373,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DVLVRKTVT,
S1869867561,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.36,,126669,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AFWUACXIF,
S1869864868,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,132.96,,93628,287425,Tournament,0.25,0,https://www.fanduel.com/entry/CPJPXBWAS,
S1869863196,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,141.86,,60475,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/ATGIBMZEG,
S1869860709,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,132.96,,93628,287425,Tournament,0.25,0,https://www.fanduel.com/entry/FDDSSYJWC,
S1869829909,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,78.10,,279733,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BDKNAXKRI,
S1869631307,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.32,,118019,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AFWTLUARD,
S1869627073,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,146.42,,45802,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/CIYUXYYNL,
S1869620098,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,138.82,,71162,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/AWZRMHUXP,
S1869606538,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.16,,151117,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EOEMIRZCN,
S1869602427,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,161.36,,15651,287425,Tournament,0.25,0.60,https://www.fanduel.com/entry/BJHKQQQBU,
S1869592342,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,132.26,,96390,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DKTTPGDTU,
S1869588069,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,155.52,,24495,287425,Tournament,0.25,0.60,https://www.fanduel.com/entry/EPUDUENSG,
S1869586597,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,184.02,,1766,287425,Tournament,0.25,2.00,https://www.fanduel.com/entry/CRNGEYIHY,
S1869012040,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,139.52,,68561,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/BQUBMTRRB,
S1868968997,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.88,,128889,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DGMOGFJCX,
S1868102994,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.86,,128973,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DGMOSVMGQ,
S1867920893,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.12,,114524,287425,Tournament,0.25,0,https://www.fanduel.com/entry/CNTYESHVZ,
S1866012131,nfl,2019/11/07,$18K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,65.62,,26688,86228,Tournament,0.25,0,https://www.fanduel.com/entry/FDDTUTTLC,
S1843926638,nfl,2019/10/24,$25K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,52.25,,104137,119760,Tournament,0.25,0,https://www.fanduel.com/entry/ENBFMKFFQ,
S1843916888,nfl,2019/10/24,$25K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,43.70,,114453,119760,Tournament,0.25,0,https://www.fanduel.com/entry/AAMHLTLDU,
S1843890111,nfl,2019/10/24,$25K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,62.50,,80008,119760,Tournament,0.25,0,https://www.fanduel.com/entry/AUUQJEDIK,
S1843788958,nfl,2019/10/24,$25K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,54.80,,99195,119760,Tournament,0.25,0,https://www.fanduel.com/entry/BCHGOJFEM,
S1843318824,nba,2019/10/24,$16K Thu NBA Dribbler (Single Entry),$60k,215.90,,18522,19047,Tournament,1,0,https://www.fanduel.com/entry/AFHKZYRWP,
S1840385172,nba,2019/10/22,$20K Tue NBA Dribbler (Single Entry),$60k,286.20,,9125,23069,Tournament,1,0,https://www.fanduel.com/entry/CYYLZPVTC,
S1839572683,nfl,2019/10/21,$35K Mon NFL Hail Mary (Only $0.25 to Enter),$60k,48.54,,81699,167664,Tournament,0.25,0,https://www.fanduel.com/entry/AAMHSBMSE,
S1836501765,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,66.76,,348810,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CYYMGBQGD,
S1836488737,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,69.66,,344170,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EKJSUOAEP,
S1836485669,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,88.94,,276679,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CXWRPESGT,
S1836480436,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,66.94,,348629,359281,Tournament,0.25,0,https://www.fanduel.com/entry/FBMQOTSTZ,
S1836474348,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,90.12,,270092,359281,Tournament,0.25,0,https://www.fanduel.com/entry/DZRRIZXXN,
S1836466407,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,98.02,,221171,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EWDPZYFRJ,
S1836463828,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,99.62,,210153,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CNSNZIZOH,
S1836461485,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,105.42,,170871,359281,Tournament,0.25,0,https://www.fanduel.com/entry/DQBKRXZHF,
S1836457846,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.62,,62354,359281,Tournament,0.25,0.50,https://www.fanduel.com/entry/ELLNAGCHS,
S1836449953,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,108.62,,148544,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EBHIYJEBO,
S1835743979,nfl,2019/10/20,$30K Sun NFL Squib (Single Entry),$60k,105.22,,17910,35714,Tournament,1,0,https://www.fanduel.com/entry/ENBGTGBVE,
S1835742736,nfl,2019/10/20,$125K Sun NFL Spike (Single Entry Series Pres. by RotoGrinders),$60k,105.22,,14837,29761,Tournament,5,0,https://www.fanduel.com/entry/ADDVZFOCG,
S1835047237,nfl,2019/10/20,$5K Sun NFL Super Hail Mary ($0.25 to Enter),$60k,99.54,,14955,23952,Tournament,0.25,0,https://www.fanduel.com/entry/AAMHZJQXP,
S1835045858,nfl,2019/10/20,$5K Sun NFL Super Hail Mary ($0.25 to Enter),$60k,97.08,,15997,23952,Tournament,0.25,0,https://www.fanduel.com/entry/BTYCHDWCJ,
S1835015462,nfl,2019/10/20,$8K Sun NFL Super Safety (Single Entry),$60k,97.08,,3243,4761,Tournament,2,0,https://www.fanduel.com/entry/AWKIFZGOC,
S1833710492,nfl,2019/10/17,$40K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,35.78,,144026,191616,Tournament,0.25,0,https://www.fanduel.com/entry/BCHHSIMSF,
S1833705249,nfl,2019/10/17,$40K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,54.51,,18347,191616,Tournament,0.25,0.60,https://www.fanduel.com/entry/DKELESJDI,
S1833238343,nfl,2019/10/17,$40K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,45.02,,78528,191616,Tournament,0.25,0,https://www.fanduel.com/entry/AUUPYOEYB,
S1833236464,nfl,2019/10/17,$40K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,46.98,,62835,191616,Tournament,0.25,0,https://www.fanduel.com/entry/AXMDKXPDP,
S1833235241,nfl,2019/10/17,$40K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,53.24,,22792,191616,Tournament,0.25,0.60,https://www.fanduel.com/entry/ACPXGOOXT,
S1833234622,nfl,2019/10/17,$40K Thu NFL Hail Mary (Only $0.25 to Enter),$60k,44.66,,80963,191616,Tournament,0.25,0,https://www.fanduel.com/entry/AXMDHMCKV,
S1833231557,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,80.66,,314134,359281,Tournament,0.25,0,https://www.fanduel.com/entry/ACPXNPHHX,
S1833017179,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.42,,25943,359281,Tournament,0.25,0.60,https://www.fanduel.com/entry/CGFWPLYZK,
S1832699350,nfl,2019/10/20,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,119.76,,84104,359281,Tournament,0.25,0.50,https://www.fanduel.com/entry/CGFWJWOBH,
S1830867832,nfl,2019/10/14,$40K Mon NFL Hail Mary (Only $0.25 to Enter),$60k,46.55,,160431,191616,Tournament,0.25,0,https://www.fanduel.com/entry/CAWVGVXHD,
S1828465502,nfl,2019/10/13,$25K Sun NFL Pooch Punt (150 Entries Max),$60k,99.32,,451221,598802,Tournament,0.05,0,https://www.fanduel.com/entry/BISBAKUNI,
S1828342345,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,115.84,,184462,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DFXFCTJUX,
S1828066323,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,103.92,,266469,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CUDHCKUCM,
S1828064250,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,80.82,,363120,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BNNEPEZAM,
S1828061687,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,76.22,,370733,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EJVTJYYZG,
S1828060885,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,72.62,,374999,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EOCZCXAYY,
S1828058421,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,109.42,,229834,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AETLWKIVO,
S1828057112,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,113.32,,202228,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AAMGEEXOY,
S1828055413,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,96.72,,308398,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DFJGTDIKU,
S1828053358,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,93.10,,325371,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AYNXEHAEA,
S1828048480,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,100,,291314,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DCDVZCZKY,
S1828045185,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,102.90,,273918,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EPEUPWETC,
S1828039800,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,110.32,,223569,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BXRJJSQIQ,
S1828034499,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,91.62,,331564,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ETMAONKPK,
S1828030436,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,90.52,,335876,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ADRRQZSPK,
S1828027490,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,101.12,,284895,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DKEKOJHNK,
S1828025798,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,94.12,,320756,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AXMCPZFFS,
S1828021630,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,89.02,,341320,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EGQJIPJBK,
S1826831357,nfl,2019/10/13,$4K Sun NFL Hail Mary ($0.25 to Enter),$60k,97.92,,11484,17073,Tournament,0.25,0,https://www.fanduel.com/entry/BOBDBCRPI,
S1826791157,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,140.64,,47178,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/BWPOHUPMP,
S1826783372,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,125.30,,121168,383233,Tournament,0.25,0,https://www.fanduel.com/entry/FFTUXOEJZ,
S1826661125,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,131.84,,84190,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/DXACFPXXD,
S1826646429,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,92.92,,326077,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AWYFJMCBL,
S1826625526,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,86.42,,349566,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CFRWXOTQS,
S1826619668,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,82.72,,359006,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DAODBIWCC,
S1826615106,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,96.14,,311535,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DCRTHFDCG,
S1826611602,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,111.46,,215737,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DIAUBEWHA,
S1826485384,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,138.64,,54734,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/DCDVOYGGE,
S1826480965,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,124.50,,125820,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AQNIVXROA,
S1826480633,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,111.40,,216070,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BADPMDGMQ,
S1826256438,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,88.32,,343557,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DZRPSRYVR,
S1826251328,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,126.54,,113633,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ELZKFPKED,
S1826250529,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,115.54,,186752,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CRLURAJXR,
S1826246376,nfl,2019/10/13,$1_000 Reserve Monthly FDP Loyalty Free Play,$60k,125.70,,11292,40196,Tournament,0,0,https://www.fanduel.com/entry/FCOKLHENR,
S1826243707,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,103.62,,269045,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DGLCQHFLR,
S1826243132,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,96.22,,311140,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BSWGOTANR,
S1826242264,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,84.62,,354429,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CQJZWKNIH,
S1826241862,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,82.22,,360170,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CGFVPYGUL,
S1826241722,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,91.32,,332862,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DWMFCVTHR,
S1826241306,nfl,2019/10/13,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,72.62,,374999,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AETMWYEAL,
